"PC9","CATEGORY","TITLE","PRICE","SOFT_MARKUP","HARD_MARKUP","THUMBNAIL_IMAGE","PC9_PAGE_URL"
"228430011","Jeans","311 Shaping Skinny Ankle Jeans","64.50000000","","44.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/228430011-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/228430011-front-pdp.jpg?$backoffice$"
"372820002","Hats","Boys 8-20 Wharf Beanie","18.00000000","","9.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372820002-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372820002-front-pdp.jpg?$backoffice$"
"373500147","Jeans","Girls 7-16 710 Jet Set Jeans","40.00000000","","18.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373500147-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373500147-front-pdp.jpg?$backoffice$"
"345120060","Shorts","501® Original Fit Cut-Off Shorts","69.50000000","","49.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/345120060-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/345120060-front-pdp.jpg?$backoffice$"
"372500018","Jeans","Boys 8-20 510™ Skinny Stretch Jeans","48.00000000","29.99000000","","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372500018-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372500018-front-pdp.jpg?$backoffice$"
"393960003","TShirts","Perfect V-Neck Tee Shirt","29.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/393960003-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/393960003-front-pdp.jpg?$backoffice$"
"577870000","Bodysuits","Levi's® Logo Bodysuit","39.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/577870000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/577870000-front-pdp.jpg?$backoffice$"
"360830002","Jeans","Rail Cropped Jeans","298.00000000","","149.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/360830002-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/360830002-front-pdp.jpg?$backoffice$"
"378630015","Socks","Levi's® Regular Cut Socks (2 Pack)","18.00000000","","12.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/378630015-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/378630015-front-pdp.jpg?$backoffice$"
"284960050","JeanJacketsandTruckers","Levi's® MLB Denim Trucker Jacket","108.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/284960050-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/284960050-front-pdp.jpg?$backoffice$"
"188810167","Jeans","711 Skinny Jeans","89.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188810167-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188810167-front-pdp.jpg?$backoffice$"
"050810270","Jeans","Tack Slim Stretch Jeans","198.00000000","","139.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/050810270-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/050810270-front-pdp.jpg?$backoffice$"
"005500260","Jeans","550™ Relaxed Fit Jeans","59.50000000","49.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005500260-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005500260-front-pdp.jpg?$backoffice$"
"372560018","Pants","Little Boys 4-7x Knit Pull On Joggers","46.00000000","","24.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372560018-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372560018-front-pdp.jpg?$backoffice$"
"372810011","Hats","Boys 8-20 Washed Away Cap","20.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372810011-front-pdp.jpg?$backoffice$"
"372470010","Jeans","Toddler Boys 2T-4T 505™ Regular Fit Jeans","36.00000000","","18.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372470010-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372470010-front-pdp.jpg?$backoffice$"
"211810003","Shorts","Straight Chino Shorts","50.00000000","","14.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/211810003-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/211810003-front-pdp.jpg?$backoffice$"
"523600012","Shorts","Wedgie Fit Shorts","69.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/523600012-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/523600012-front-pdp.jpg?$backoffice$"
"373910155","TShirts","Toddler Girls 2T-4T Levi’s® Indigo Boxy Tee Shirt","22.00000000","","12.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373910155-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373910155-front-pdp.jpg?$backoffice$"
"394820000","TShirts","Boxy Boy Tee","108.00000000","","79.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/394820000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/394820000-front-pdp.jpg?$backoffice$"
"005590239","Jeans","559™ Relaxed Straight Stretch Jeans","59.50000000","49.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005590239-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005590239-front-pdp.jpg?$backoffice$"
"477680000","Jackets","Suede Bomber Jacket","448.00000000","","249.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/477680000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/477680000-front-pdp.jpg?$backoffice$"
"392790000","Jackets","Surplus Shirt Jacket","698.00000000","","489.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/392790000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/392790000-front-pdp.jpg?$backoffice$"
"378630048","Socks","Levi's® Regular Cut Socks (2 Pack)","18.00000000","13.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/378630048-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/378630048-front-pdp.jpg?$backoffice$"
"299440022","JeanJacketsandTruckers","Ex-Boyfriend Trucker Jacket","89.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/299440022-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/299440022-front-pdp.jpg?$backoffice$"
"055100797","Jeans","510™ Skinny Fit Stretch Jeans","79.50000000","","54.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/055100797-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/055100797-front-pdp.jpg?$backoffice$"
"295070001","Jeans","502™ Regular Taper Fit Stretch Jeans","59.50000000","49.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/295070001-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/295070001-front-pdp.jpg?$backoffice$"
"188820092","Jeans","721 High Rise Skinny Jeans","89.50000000","","59.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188820092-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188820092-front-pdp.jpg?$backoffice$"
"380040004","Backpacks","Levi's® Commuter™ Pro Backpack","148.00000000","","44.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380040004-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380040004-front-pdp.jpg?$backoffice$"
"373460008","Jeans","Girls 7-16 Girlfriend Jeans","40.00000000","","14.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/373460008-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/373460008-front-pdp.jpg?$backoffice$"
"594340000","Jeans","Hi-Ball Roll Logo Stripe Jeans","89.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/594340000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/594340000-front-pdp.jpg?$backoffice$"
"372600022","Shorts","Toddler Boys 2T-4T Westwood Cargo Shorts","38.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372600022-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372600022-front-pdp.jpg?$backoffice$"
"561410000","Shorts","Hideaway Shorts","60.00000000","","23.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/561410000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/561410000-front-pdp.jpg?$backoffice$"
"181810252","Pants","541™ Athletic Fit Pants","69.50000000","","34.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/181810252-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/181810252-front-pdp.jpg?$backoffice$"
"372520079","Pants","Little Boys 4-7x Super Chill Pants","42.00000000","24.99000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/372520079-front-pdp.jpg?$backoffice$"
"276750000","Jackets","Down Puffer","198.00000000","","99.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/276750000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/276750000-front-pdp.jpg?$backoffice$"
"195580024","Jeans","711 Skinny Ankle Jeans","59.50000000","49.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/195580024-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/195580024-front-pdp.jpg?$backoffice$"
"284960064","JeanJacketsandTruckers","","108.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/284960064-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/284960064-front-pdp.jpg?$backoffice$"
"390240000","Sweatshirts","Mega Hoodie","80.00000000","","59.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/390240000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/390240000-front-pdp.jpg?$backoffice$"
"579590001","Jeans","Mile High Super Skinny Ankle Jeans","69.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/579590001-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/579590001-front-pdp.jpg?$backoffice$"
"005600018","Jeans","560™ Comfort Fit Jeans","59.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005600018-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005600018-front-pdp.jpg?$backoffice$"
"479590001","Pants","502™ Regular Taper Fit Sta-Prest® Stretch Chinos","79.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/479590001-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/479590001-front-pdp.jpg?$backoffice$"
"173690391","TShirts","Perfect Graphic Tee Shirt","25.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/173690391-front-pdp.jpg?$backoffice$"
"285390012","Sweatshirts","Levi's® NBA Crewneck Sweatshirt","78.00000000","","49.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/285390012-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/285390012-front-pdp.jpg?$backoffice$"
"373470044","Jeans","Girls 7-16 711 Skinny Jeans","40.00000000","","24.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373470044-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373470044-front-pdp.jpg?$backoffice$"
"299530003","Jeans","Orange Tab 517 Cropped Boot Cut Jeans","198.00000000","","59.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/299530003-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/299530003-front-pdp.jpg?$backoffice$"
"361970011","Jeans","501® Taper Jeans","89.50000000","81.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/361970011-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/361970011-front-pdp.jpg?$backoffice$"
"193440004","TShirts","Longsleeve Henley","39.50000000","","19.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/193440004-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/193440004-front-pdp.jpg?$backoffice$"
"381810053","Shirts","Toddler Boys 2T-4T Western Shirt","44.00000000","25.99000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/381810053-front-pdp.jpg?$backoffice$"
"523740001","Jeans","711 Skinny Lace Up Jeans","54.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/523740001-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/523740001-front-pdp.jpg?$backoffice$"
"399640000","TShirts","Mighty Made™ Tee Shirt","39.50000000","","19.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/399640000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/399640000-front-pdp.jpg?$backoffice$"
"559450000","Jackets","Denim Quilted Jacket","498.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/559450000-front-pdp.jpg?$backoffice$"
"563830000","Shirts","Levi’s® MLB Chambray Patch Shirt","68.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/563830000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/563830000-front-pdp.jpg?$backoffice$"
"374260016","JeanJacketsandTruckers","Toddler Girls 2T-4T Trucker Jacket","46.00000000","26.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/374260016-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/374260016-front-pdp.jpg?$backoffice$"
"283420010","Jeans","505®C Jeans for Women","188.00000000","","149.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/283420010-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/283420010-front-pdp.jpg?$backoffice$"
"181810017","Jeans","541™ Athletic Fit Stretch Jeans","68.00000000","","49.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/181810017-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/181810017-front-pdp.jpg?$backoffice$"
"373910167","TShirts","Girls 7-16 Levi’s® Indigo Boxy Tee Shirt","26.00000000","","18.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373910167-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/373910167-front-pdp.jpg?$backoffice$"
"045112398","Pants","511™ Slim Fit Brushed Twill Pants","69.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112398-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112398-front-pdp.jpg?$backoffice$"
"188820115","Jeans","721 High Rise Skinny Jeans","89.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188820115-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188820115-front-pdp.jpg?$backoffice$"
"347220000","Jackets","Petra Military Jacket","130.00000000","","89.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/347220000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/347220000-front-pdp.jpg?$backoffice$"
"773330009","Hats","Boys 8-20 Levi's® Logo Denim Cap","18.00000000","","12.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/773330009-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/773330009-front-pdp.jpg?$backoffice$"
"394070000","Sweatpants","Let Loose SweatPants","58.00000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/394070000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/394070000-front-pdp.jpg?$backoffice$"
"299440026","JeanJacketsandTruckers","Ex-Boyfriend Trucker Jacket","69.50000000","","49.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/299440026-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/299440026-front-pdp.jpg?$backoffice$"
"295260050","TShirts","Perfect Graphic Tee Shirt","24.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/295260050-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/295260050-front-pdp.jpg?$backoffice$"
"292480033","TShirts","Pocket Tee","98.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/292480033-front-pdp.jpg?$backoffice$"
"380220082","Hats","Levi's® x Mickey Mouse Ears Beanie","24.00000000","18.99000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380220082-front-pdp.jpg?$backoffice$"
"346220000","Pants","Misha Culottes","74.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/346220000-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/346220000-front-pdp.jpg?$backoffice$"
"163650010","JeanJacketsandTruckers","Sherpa Trucker Jacket","98.00000000","","69.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/163650010-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/163650010-front-pdp.jpg?$backoffice$"
"266770027","Shirts","Sidney One Pocket Boyfriend Shirt","69.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/266770027-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/266770027-front-pdp.jpg?$backoffice$"
"399640004","TShirts","Mighty Made™ Tee Shirt","34.50000000","","24.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/399640004-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/399640004-front-pdp.jpg?$backoffice$"
"380930005","Wallets","Denim Zip Tech Pouch Mini","40.00000000","31.99000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380930005-front-pdp.jpg?$backoffice$"
"521630002","Pants","502™ Regular Taper Fit Chino Trouser","79.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/521630002-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/521630002-front-pdp.jpg?$backoffice$"
"575910001","Tank Tops","Graphic Colorblock Tank Top","29.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/575910001-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/575910001-front-pdp.jpg?$backoffice$"
"264490015","Sweatshirts","Crewneck Sweatshirt","128.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/264490015-front-pdp.jpg?$backoffice$"
"374900300","TShirts","Boys 8-20 Tonal Levi's® Logo Tee Shirt","18.00000000","9.99000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/374900300-front-pdp.jpg?$backoffice$"
"005690137","Jeans","569™ Loose Straight Jeans","58.00000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005690137-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/005690137-front-pdp.jpg?$backoffice$"
"194910041","Sweatshirts","Graphic Pullover Hoodie","69.50000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/194910041-front-pdp.jpg?$backoffice$"
"173690385","TShirts","Perfect Graphic Tee Shirt","25.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/173690385-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/173690385-front-pdp.jpg?$backoffice$"
"299450045","JeanJacketsandTruckers","Original Trucker Jacket","64.50000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/299450045-front-pdp.jpg?$backoffice$"
"372480001","Jeans","Boys 8-20 502™ Regular Taper Fit Jeans","48.00000000","29.99000000","","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372480001-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/372480001-front-pdp.jpg?$backoffice$"
"577230003","Jeans","High Water Wide Leg Jeans","98.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/577230003-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/577230003-front-pdp.jpg?$backoffice$"
"397310000","Jackets","Military Shirt Jacket (Plus Size)","64.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/397310000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/397310000-front-pdp.jpg?$backoffice$"
"380040016","Backpacks","Levi's® L Pack","49.00000000","","24.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380040016-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/380040016-front-pdp.jpg?$backoffice$"
"045112203","Jeans","511™ Slim Fit Stretch Jeans","74.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112203-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/045112203-front-pdp.jpg?$backoffice$"
"276850014","Jackets","Levi's® NBA Club Coat","98.00000000","","59.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/276850014-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/276850014-front-pdp.jpg?$backoffice$"
"374900268","TShirts","Little Boys 4-7x Graphic Tee Shirt","17.00000000","","9.98000000","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/374900268-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/H1-18/clothing/374900268-front-pdp.jpg?$backoffice$"
"198890001","Jeans","414 Classic Straight Jeans","54.50000000","","19.98000000","https://lsco.scene7.com/is/image/lsco/Head/clothing/198890001-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Head/clothing/198890001-front-pdp.jpg?$backoffice$"
"226430015","Shirts","Selvedge Sunset One Pocket Shirt","128.00000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/226430015-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/226430015-front-pdp.jpg?$backoffice$"
"398260000","TShirts","Peskowitz Woven Tee","198.00000000","","139.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/398260000-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/398260000-front-pdp.jpg?$backoffice$"
"196260074","Jeans","311 Shaping Skinny Jeans","69.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/196260074-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/196260074-front-pdp.jpg?$backoffice$"
"264540016","Shirts","Standard Shirt","198.00000000","","99.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/264540016-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/264540016-front-pdp.jpg?$backoffice$"
"393880019","TShirts","Levi’s® Logo Boyfriend Tee Shirt","34.50000000","","24.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/393880019-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/393880019-front-pdp.jpg?$backoffice$"
"361900002","Jeans","501® Cropped Taper Jeans","98.00000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/361900002-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/361900002-front-pdp.jpg?$backoffice$"
"295020053","Jeans","501® Skinny Jeans","228.00000000","","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/295020053-front-pdp.jpg?$backoffice$"
"383460003","Scarves","Plaid Wrap","39.50000000","","26.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/383460003-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/383460003-front-pdp.jpg?$backoffice$"
"297390009","Sweatshirts","Levi's® NFL Western Sweatshirt","78.00000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/297390009-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/297390009-front-pdp.jpg?$backoffice$"
"055100819","Jeans","510™ Skinny Fit Stretch Jeans","69.50000000","59.99000000","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/055100819-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/055100819-front-pdp.jpg?$backoffice$"
"361900003","Jeans","501® Cropped Taper Jeans","98.00000000","","29.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/361900003-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/361900003-front-pdp.jpg?$backoffice$"
"561760001","Sweatshirts","Levi’s® Logo Crewneck Sweatshirt","59.50000000","","","https://lsco.scene7.com/is/image/lsco/Levis/clothing/561760001-front-pdp.jpg?$grid_desktop_full$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/561760001-front-pdp.jpg?$backoffice$"
"188840011","Jeans","712 Slim Jeans","59.50000000","","39.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188840011-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/188840011-front-pdp.jpg?$backoffice$"
"295020010","Jeans","501® Skinny Selvedge Jeans","168.00000000","","59.98000000","https://lsco.scene7.com/is/image/lsco/Levis/clothing/295020010-front-pdp.jpg?$grid_desktop_bottoms$","https://lsco.scene7.com/is/image/lsco/Levis/clothing/295020010-front-pdp.jpg?$backoffice$"
